,no_reuse,pair_index1,pair_index2,pair_date1,pair_date2,pair_text1,pair_text2
151,4,72,513,1855-11-01-seq-4.txt,1855-07-05-seq-4.txt,furnish good as conntry af fords room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
152,5,72,516,1855-11-01-seq-4.txt,1855-12-13-seq-4.txt,furnish good as conntry af fords room neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
153,7,72,519,1855-11-01-seq-4.txt,1855-08-23-seq-4.txt,furnish good as conntry af fords room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
154,4,72,538,1855-11-01-seq-4.txt,1855-04-19-seq-4.txt,furnish good as conntry af fords room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient readr wait ffienda
155,3,72,550,1855-11-01-seq-4.txt,1856-01-31-seq-4.txt,furnish good as conntry af fords room neat good order servant obedient ready wait friend,furnish good thocountry af fords room neat good order servant clidiont readv wait friend
156,5,72,559,1855-11-01-seq-4.txt,1855-10-04-seq-4.txt,furnish good as conntry af fords room neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
157,4,78,330,1855-08-02-seq-2.txt,1855-11-08-seq-4.txt,furnish pood country af ford room neat good order servant obodient ready wait friend,furnish good country af    ford room neat good order servant obedient ready wait friend
158,4,78,498,1855-08-02-seq-2.txt,1855-06-28-seq-4.txt,furnish pood country af ford room neat good order servant obodient ready wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
159,7,80,211,1856-12-04-seq-3.txt,1856-11-27-seq-3.txt,fayetteville fiftyfour likely hkjrroe consist house servant field hand I will also time place offer,fayettaville fiftyfour likely kcgroe consist house servant field hand I will also time place offer
160,3,139,191,1855-09-06-seq-4.txt,1855-10-18-seq-4.txt,furnish tw gooil th country ford room neat good order servant obedient reiiy wait friend,furnish as good country al ford room neat good order servant obedient ready wait friend
161,3,139,223,1855-09-06-seq-4.txt,1855-10-25-seq-4.txt,furnish tw gooil th country ford room neat good order servant obedient reiiy wait friend,furnish good countrval ford room neat good order servant obedient readv wait friend
162,3,139,318,1855-09-06-seq-4.txt,1855-07-19-seq-4.txt,furnish tw gooil th country ford room neat good order servant obedient reiiy wait friend,furnish good country atr ford room neat good order servant obedient ready wait friend
163,3,139,330,1855-09-06-seq-4.txt,1855-11-08-seq-4.txt,furnish tw gooil th country ford room neat good order servant obedient reiiy wait friend,furnish good country af    ford room neat good order servant obedient ready wait friend
164,4,139,473,1855-09-06-seq-4.txt,1856-01-10-seq-4.txt,furnish tw gooil th country ford room neat good order servant obedient reiiy wait friend,furnish a good country ford room neat good order servant obedient ready wait friend
165,3,139,498,1855-09-06-seq-4.txt,1855-06-28-seq-4.txt,furnish tw gooil th country ford room neat good order servant obedient reiiy wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
166,3,139,516,1855-09-06-seq-4.txt,1855-12-13-seq-4.txt,furnish tw gooil th country ford room neat good order servant obedient reiiy wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
167,3,139,559,1855-09-06-seq-4.txt,1855-10-04-seq-4.txt,furnish tw gooil th country ford room neat good order servant obedient reiiy wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
168,4,170,179,1855-09-20-seq-4.txt,1856-01-24-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good country af fords room neat good order servant obedient ready wait pur friend
169,4,170,191,1855-09-20-seq-4.txt,1855-10-18-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish as good country al ford room neat good order servant obedient ready wait friend
170,3,170,194,1855-09-20-seq-4.txt,1855-07-12-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend
171,3,170,205,1855-09-20-seq-4.txt,1855-11-15-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend
172,4,170,214,1855-09-20-seq-4.txt,1856-01-17-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,bo furnish good country af fords room neat good order servant obedient ready wait friend
173,4,170,318,1855-09-20-seq-4.txt,1855-07-19-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good country atr ford room neat good order servant obedient ready wait friend
174,4,170,330,1855-09-20-seq-4.txt,1855-11-08-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good country af    ford room neat good order servant obedient ready wait friend
175,3,170,342,1855-09-20-seq-4.txt,1855-11-22-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend
176,3,170,391,1855-09-20-seq-4.txt,1855-06-14-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish aa good country af ford rooma neat good order servant obedient ready wait friend
177,4,170,437,1855-09-20-seq-4.txt,1855-04-12-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good country af lords room neat good order servant obedient ready wait friend
178,4,170,455,1855-09-20-seq-4.txt,1855-03-08-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good asthe country afc fords room neat good order servant obedient ready wait friend
179,4,170,473,1855-09-20-seq-4.txt,1856-01-10-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish a good country ford room neat good order servant obedient ready wait friend
180,4,170,483,1855-09-20-seq-4.txt,1855-12-27-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
181,3,170,495,1855-09-20-seq-4.txt,1855-02-15-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
182,4,170,498,1855-09-20-seq-4.txt,1855-06-28-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good country af ford room neat good order servant obedient ready wait friend
183,4,170,506,1855-09-20-seq-4.txt,1855-05-31-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good country af lord room neat good order servant obedient ready wait friend
184,3,170,513,1855-09-20-seq-4.txt,1855-07-05-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
185,4,170,516,1855-09-20-seq-4.txt,1855-12-13-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
186,4,170,519,1855-09-20-seq-4.txt,1855-08-23-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good country af fords room neat good order servant obedient ready wait friend
187,4,170,559,1855-09-20-seq-4.txt,1855-10-04-seq-4.txt,furnish a good theeountry af cord room neat good order servant obedient ready wait ou our friend,furnish good country al ford room neat good order servant obedient ready wait friend
188,3,179,189,1856-01-24-seq-4.txt,1855-09-13-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,ba furnish good country ai fords room neat good order servant obedient readv wait friend
189,4,179,191,1856-01-24-seq-4.txt,1855-10-18-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish as good country al ford room neat good order servant obedient ready wait friend
190,3,179,194,1856-01-24-seq-4.txt,1855-07-12-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend
191,3,179,205,1856-01-24-seq-4.txt,1855-11-15-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend
192,9,179,214,1856-01-24-seq-4.txt,1856-01-17-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,bo furnish good country af fords room neat good order servant obedient ready wait friend
193,4,179,318,1856-01-24-seq-4.txt,1855-07-19-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good country atr ford room neat good order servant obedient ready wait friend
194,4,179,330,1856-01-24-seq-4.txt,1855-11-08-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good country af    ford room neat good order servant obedient ready wait friend
195,3,179,342,1856-01-24-seq-4.txt,1855-11-22-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend
196,3,179,391,1856-01-24-seq-4.txt,1855-06-14-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish aa good country af ford rooma neat good order servant obedient ready wait friend
197,4,179,437,1856-01-24-seq-4.txt,1855-04-12-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good country af lords room neat good order servant obedient ready wait friend
198,5,179,455,1856-01-24-seq-4.txt,1855-03-08-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good asthe country afc fords room neat good order servant obedient ready wait friend
199,4,179,473,1856-01-24-seq-4.txt,1856-01-10-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish a good country ford room neat good order servant obedient ready wait friend
200,8,179,483,1856-01-24-seq-4.txt,1855-12-27-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
201,3,179,495,1856-01-24-seq-4.txt,1855-02-15-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
202,4,179,498,1856-01-24-seq-4.txt,1855-06-28-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good country af ford room neat good order servant obedient ready wait friend
203,4,179,506,1856-01-24-seq-4.txt,1855-05-31-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good country af lord room neat good order servant obedient ready wait friend
204,3,179,513,1856-01-24-seq-4.txt,1855-07-05-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
205,4,179,516,1856-01-24-seq-4.txt,1855-12-13-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
206,9,179,519,1856-01-24-seq-4.txt,1855-08-23-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good country af fords room neat good order servant obedient ready wait friend
207,7,179,538,1856-01-24-seq-4.txt,1855-04-19-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good country af fords room neat good order servant obedient readr wait ffienda
208,3,179,550,1856-01-24-seq-4.txt,1856-01-31-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good thocountry af fords room neat good order servant clidiont readv wait friend
209,4,179,559,1856-01-24-seq-4.txt,1855-10-04-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait pur friend,furnish good country al ford room neat good order servant obedient ready wait friend
210,3,189,214,1855-09-13-seq-4.txt,1856-01-17-seq-4.txt,ba furnish good country ai fords room neat good order servant obedient readv wait friend,bo furnish good country af fords room neat good order servant obedient ready wait friend
211,5,189,223,1855-09-13-seq-4.txt,1855-10-25-seq-4.txt,ba furnish good country ai fords room neat good order servant obedient readv wait friend,furnish good countrval ford room neat good order servant obedient readv wait friend
212,3,189,455,1855-09-13-seq-4.txt,1855-03-08-seq-4.txt,ba furnish good country ai fords room neat good order servant obedient readv wait friend,furnish good asthe country afc fords room neat good order servant obedient ready wait friend
213,3,189,483,1855-09-13-seq-4.txt,1855-12-27-seq-4.txt,ba furnish good country ai fords room neat good order servant obedient readv wait friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
214,3,189,519,1855-09-13-seq-4.txt,1855-08-23-seq-4.txt,ba furnish good country ai fords room neat good order servant obedient readv wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
215,3,189,538,1855-09-13-seq-4.txt,1855-04-19-seq-4.txt,ba furnish good country ai fords room neat good order servant obedient readv wait friend,furnish good country af fords room neat good order servant obedient readr wait ffienda
216,3,191,194,1855-10-18-seq-4.txt,1855-07-12-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend
217,4,191,205,1855-10-18-seq-4.txt,1855-11-15-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend
218,5,191,214,1855-10-18-seq-4.txt,1856-01-17-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,bo furnish good country af fords room neat good order servant obedient ready wait friend
219,3,191,223,1855-10-18-seq-4.txt,1855-10-25-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good countrval ford room neat good order servant obedient readv wait friend
220,6,191,318,1855-10-18-seq-4.txt,1855-07-19-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good country atr ford room neat good order servant obedient ready wait friend
221,6,191,330,1855-10-18-seq-4.txt,1855-11-08-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good country af    ford room neat good order servant obedient ready wait friend
222,4,191,342,1855-10-18-seq-4.txt,1855-11-22-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend
223,4,191,391,1855-10-18-seq-4.txt,1855-06-14-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish aa good country af ford rooma neat good order servant obedient ready wait friend
224,5,191,437,1855-10-18-seq-4.txt,1855-04-12-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good country af lords room neat good order servant obedient ready wait friend
225,5,191,455,1855-10-18-seq-4.txt,1855-03-08-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good asthe country afc fords room neat good order servant obedient ready wait friend
226,6,191,473,1855-10-18-seq-4.txt,1856-01-10-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish a good country ford room neat good order servant obedient ready wait friend
227,4,191,483,1855-10-18-seq-4.txt,1855-12-27-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
228,4,191,495,1855-10-18-seq-4.txt,1855-02-15-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
229,6,191,498,1855-10-18-seq-4.txt,1855-06-28-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
230,3,191,500,1855-10-18-seq-4.txt,1855-06-21-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and
231,5,191,506,1855-10-18-seq-4.txt,1855-05-31-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good country af lord room neat good order servant obedient ready wait friend
232,4,191,513,1855-10-18-seq-4.txt,1855-07-05-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
233,8,191,516,1855-10-18-seq-4.txt,1855-12-13-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
234,5,191,519,1855-10-18-seq-4.txt,1855-08-23-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
235,9,191,559,1855-10-18-seq-4.txt,1855-10-04-seq-4.txt,furnish as good country al ford room neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
236,3,194,205,1855-07-12-seq-4.txt,1855-11-15-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend
237,3,194,214,1855-07-12-seq-4.txt,1856-01-17-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,bo furnish good country af fords room neat good order servant obedient ready wait friend
238,3,194,318,1855-07-12-seq-4.txt,1855-07-19-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish good country atr ford room neat good order servant obedient ready wait friend
239,3,194,330,1855-07-12-seq-4.txt,1855-11-08-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish good country af    ford room neat good order servant obedient ready wait friend
240,3,194,342,1855-07-12-seq-4.txt,1855-11-22-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend
241,3,194,391,1855-07-12-seq-4.txt,1855-06-14-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish aa good country af ford rooma neat good order servant obedient ready wait friend
242,3,194,437,1855-07-12-seq-4.txt,1855-04-12-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish good country af lords room neat good order servant obedient ready wait friend
243,3,194,455,1855-07-12-seq-4.txt,1855-03-08-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish good asthe country afc fords room neat good order servant obedient ready wait friend
244,3,194,473,1855-07-12-seq-4.txt,1856-01-10-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish a good country ford room neat good order servant obedient ready wait friend
245,3,194,483,1855-07-12-seq-4.txt,1855-12-27-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
246,3,194,495,1855-07-12-seq-4.txt,1855-02-15-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
247,3,194,498,1855-07-12-seq-4.txt,1855-06-28-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish good country af ford room neat good order servant obedient ready wait friend
248,3,194,506,1855-07-12-seq-4.txt,1855-05-31-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish good country af lord room neat good order servant obedient ready wait friend
249,3,194,513,1855-07-12-seq-4.txt,1855-07-05-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
250,3,194,516,1855-07-12-seq-4.txt,1855-12-13-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
251,3,194,519,1855-07-12-seq-4.txt,1855-08-23-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish good country af fords room neat good order servant obedient ready wait friend
252,3,194,559,1855-07-12-seq-4.txt,1855-10-04-seq-4.txt,iwfurnishe with asiod country affolsroom neat good order servant obedient ready wait cn bur friend,furnish good country al ford room neat good order servant obedient ready wait friend
253,4,205,214,1855-11-15-seq-4.txt,1856-01-17-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,bo furnish good country af fords room neat good order servant obedient ready wait friend
254,4,205,318,1855-11-15-seq-4.txt,1855-07-19-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish good country atr ford room neat good order servant obedient ready wait friend
255,4,205,330,1855-11-15-seq-4.txt,1855-11-08-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish good country af    ford room neat good order servant obedient ready wait friend
256,4,205,342,1855-11-15-seq-4.txt,1855-11-22-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend
257,4,205,391,1855-11-15-seq-4.txt,1855-06-14-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish aa good country af ford rooma neat good order servant obedient ready wait friend
258,4,205,437,1855-11-15-seq-4.txt,1855-04-12-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish good country af lords room neat good order servant obedient ready wait friend
259,4,205,455,1855-11-15-seq-4.txt,1855-03-08-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish good asthe country afc fords room neat good order servant obedient ready wait friend
260,4,205,473,1855-11-15-seq-4.txt,1856-01-10-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish a good country ford room neat good order servant obedient ready wait friend
261,3,205,483,1855-11-15-seq-4.txt,1855-12-27-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
262,4,205,495,1855-11-15-seq-4.txt,1855-02-15-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
263,4,205,498,1855-11-15-seq-4.txt,1855-06-28-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
264,3,205,500,1855-11-15-seq-4.txt,1855-06-21-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and
265,4,205,506,1855-11-15-seq-4.txt,1855-05-31-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish good country af lord room neat good order servant obedient ready wait friend
266,4,205,513,1855-11-15-seq-4.txt,1855-07-05-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
267,4,205,516,1855-11-15-seq-4.txt,1855-12-13-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
268,4,205,519,1855-11-15-seq-4.txt,1855-08-23-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
269,4,205,559,1855-11-15-seq-4.txt,1855-10-04-seq-4.txt,bo furnish good country al   fords rodms neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
270,5,214,318,1856-01-17-seq-4.txt,1855-07-19-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good country atr ford room neat good order servant obedient ready wait friend
271,5,214,330,1856-01-17-seq-4.txt,1855-11-08-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good country af    ford room neat good order servant obedient ready wait friend
272,4,214,342,1856-01-17-seq-4.txt,1855-11-22-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend
273,4,214,391,1856-01-17-seq-4.txt,1855-06-14-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish aa good country af ford rooma neat good order servant obedient ready wait friend
274,5,214,437,1856-01-17-seq-4.txt,1855-04-12-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good country af lords room neat good order servant obedient ready wait friend
275,6,214,455,1856-01-17-seq-4.txt,1855-03-08-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good asthe country afc fords room neat good order servant obedient ready wait friend
276,5,214,473,1856-01-17-seq-4.txt,1856-01-10-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish a good country ford room neat good order servant obedient ready wait friend
277,8,214,483,1856-01-17-seq-4.txt,1855-12-27-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
278,4,214,495,1856-01-17-seq-4.txt,1855-02-15-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
279,5,214,498,1856-01-17-seq-4.txt,1855-06-28-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
280,3,214,500,1856-01-17-seq-4.txt,1855-06-21-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and
281,5,214,506,1856-01-17-seq-4.txt,1855-05-31-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good country af lord room neat good order servant obedient ready wait friend
282,4,214,513,1856-01-17-seq-4.txt,1855-07-05-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
283,5,214,516,1856-01-17-seq-4.txt,1855-12-13-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
284,10,214,519,1856-01-17-seq-4.txt,1855-08-23-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
285,7,214,538,1856-01-17-seq-4.txt,1855-04-19-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient readr wait ffienda
286,3,214,550,1856-01-17-seq-4.txt,1856-01-31-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good thocountry af fords room neat good order servant clidiont readv wait friend
287,5,214,559,1856-01-17-seq-4.txt,1855-10-04-seq-4.txt,bo furnish good country af fords room neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
288,3,223,318,1855-10-25-seq-4.txt,1855-07-19-seq-4.txt,furnish good countrval ford room neat good order servant obedient readv wait friend,furnish good country atr ford room neat good order servant obedient ready wait friend
289,3,223,330,1855-10-25-seq-4.txt,1855-11-08-seq-4.txt,furnish good countrval ford room neat good order servant obedient readv wait friend,furnish good country af    ford room neat good order servant obedient ready wait friend
290,3,223,473,1855-10-25-seq-4.txt,1856-01-10-seq-4.txt,furnish good countrval ford room neat good order servant obedient readv wait friend,furnish a good country ford room neat good order servant obedient ready wait friend
291,3,223,498,1855-10-25-seq-4.txt,1855-06-28-seq-4.txt,furnish good countrval ford room neat good order servant obedient readv wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
292,3,223,516,1855-10-25-seq-4.txt,1855-12-13-seq-4.txt,furnish good countrval ford room neat good order servant obedient readv wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
293,3,223,559,1855-10-25-seq-4.txt,1855-10-04-seq-4.txt,furnish good countrval ford room neat good order servant obedient readv wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
294,6,290,506,1855-04-05-seq-4.txt,1855-05-31-seq-4.txt,furnish good country af lord room neat good order servant odedient readv wait mend,furnish good country af lord room neat good order servant obedient ready wait friend
295,6,318,330,1855-07-19-seq-4.txt,1855-11-08-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish good country af    ford room neat good order servant obedient ready wait friend
296,4,318,342,1855-07-19-seq-4.txt,1855-11-22-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend
297,4,318,391,1855-07-19-seq-4.txt,1855-06-14-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish aa good country af ford rooma neat good order servant obedient ready wait friend
